timestamp,subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_3,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_49,subcarrier_50,subcarrier_51,subcarrier_52,subcarrier_53,subcarrier_54,subcarrier_55,subcarrier_56,subcarrier_57,subcarrier_58,subcarrier_59,subcarrier_60,subcarrier_61,subcarrier_62,subcarrier_63
2025-05-21 03:12:32.170858,(18+30j),(-3149-575j),(-3075-200j),(-2957+146j),(-2725+439j),(-2461+677j),(-2126+820j),(-1812+907j),(-1441+903j),(-1116+811j),(-814+670j),(-576+463j),(-403+222j),(-299-28j),(-280-288j),(-322-502j),(-432-671j),(-568-760j),(-698-794j),(-820-759j),(-919-689j),(-970-567j),(-977-438j),(-932-306j),(-851-191j),(-744-85j),(-619-11j),(-462+69j),(-287+131j),(-3-3j),(-7-7j),(2-7j),(18469+0j),(-12544-32640j),(1152+0j),(3-6j),(434+877j),(-619-771j),(-783-599j),(-920-326j),(-976-13j),(-966+309j),(-839+584j),(-690+819j),(-440+938j),(-192+1010j),(72+1001j),(320+901j),(538+731j),(717+487j),(826+182j),(854-151j),(818-517j),(679-865j),(478-1226j),(188-1530j),(-155-1786j),(-550-1924j),(-976-2050j),(-1428-2089j),(-1860-2019j),(-2275-1862j),(-2609-1612j),(-2904-1325j)
2025-05-21 03:12:33.165555,(-35+8j),(1477-1809j),(1260-1839j),(1066-1827j),(868-1758j),(682-1650j),(509-1500j),(353-1306j),(244-1112j),(165-889j),(112-657j),(95-418j),(119-192j),(183+14j),(277+179j),(382+312j),(497+403j),(604+450j),(699+456j),(768+437j),(819+388j),(837+327j),(819+251j),(771+176j),(701+110j),(606+50j),(493+13j),(363-6j),(227+3j),(7+4j),(3+8j),9j,(18469+0j),(-12288-32640j),(1152+0j),(3-9j),(-348+641j),(258-693j),(134-712j),(-37-687j),(-211-611j),(-367-498j),(-480-360j),(-546-193j),(-569-42j),(-555+128j),(-489+287j),(-383+428j),(-227+544j),(-39+624j),(175+665j),(400+674j),(642+639j),(884+554j),(1139+432j),(1368+266j),(1561+68j),(1714-155j),(1841-404j),(1929-670j),(1973-930j),(1963-1179j),(1888-1391j),(1784-1578j)
2025-05-21 03:12:33.532455,(35-17j),(-599+2112j),(-126+2004j),(268+1795j),(573+1487j),(763+1118j),(821+738j),(748+364j),(588+74j),(339-133j),(46-231j),(-250-212j),(-506-80j),(-684+143j),(-761+419j),(-725+706j),(-577+951j),(-342+1133j),(-60+1217j),(238+1206j),(518+1106j),(751+926j),(899+674j),(960+401j),(930+135j),(835-97j),(670-273j),(452-368j),(219-362j),(5+9j),8j,(2+8j),(18469+0j),(-12288-32640j),(1152+0j),(11-6j),(-565+905j),(344-1108j),(60-1217j),(-231-1192j),(-489-1083j),(-675-914j),(-784-717j),(-819-504j),(-776-331j),(-684-197j),(-556-125j),(-424-120j),(-311-182j),(-235-299j),(-219-460j),(-276-638j),(-417-809j),(-639-938j),(-920-1004j),(-1249-987j),(-1570-848j),(-1857-595j),(-2110-258j),(-2266+168j),(-2288+641j),(-2166+1118j),(-1891+1533j),(-1536+1867j)
2025-05-21 03:12:33.884899,(44-17j),(-471+2265j),(260+2144j),(859+1785j),(1243+1266j),(1376+691j),(1290+174j),(1047-220j),(676-419j),(324-433j),(49-283j),(-79-37j),(-37+215j),(148+389j),(421+441j),(703+333j),(910+77j),(972-272j),(873-627j),(625-921j),(273-1085j),(-112-1105j),(-457-954j),(-703-690j),(-817-368j),(-795-62j),(-675+170j),(-524+307j),(-387+364j),(2-6j),(-1-5j),-6j,(18469+0j),(-12288-32640j),(1152+0j),(-10-12j),(674-682j),(-436+925j),(-87+1054j),(303+1020j),(649+824j),(873+516j),(939+169j),(860-141j),(667-355j),(438-453j),(227-433j),(82-325j),(49-172j),(124-36j),(291+30j),(499-25j),(685-214j),(794-537j),(749-946j),(504-1361j),(60-1668j),(-546-1816j),(-1198-1680j),(-1820-1306j),(-2275-680j),(-2467+108j),(-2320+914j),(-1881+1612j)
2025-05-21 03:12:34.234630,(23-16j),(-1546+1627j),(-1120+1771j),(-684+1822j),(-265+1745j),(95+1552j),(366+1281j),(530+991j),(599+650j),(552+350j),(413+98j),(208-79j),(-32-161j),(-268-139j),(-472-23j),(-602+162j),(-643+382j),(-598+600j),(-469+784j),(-283+909j),(-62+963j),(178+950j),(363+846j),(511+693j),(598+512j),(628+326j),(619+160j),(594+14j),(554-121j),(1+2j),(7+4j),(-4-3j),(18469+0j),(-12544-32640j),(1152+0j),(6+9j),(-854+520j),(751-741j),(579-926j),(349-1039j),(107-1075j),(-118-1037j),(-302-944j),(-428-816j),(-498-650j),(-504-502j),(-456-390j),(-377-322j),(-278-306j),(-177-341j),(-98-433j),(-65-571j),(-95-736j),(-196-919j),(-372-1089j),(-620-1219j),(-925-1260j),(-1268-1210j),(-1606-1049j),(-1925-790j),(-2172-438j),(-2313-6j),(-2305+456j),(-2181+917j)
2025-05-21 03:12:34.585211,(53-6j),(-1620+2491j),(-1096+2558j),(-582+2511j),(-102+2314j),(296+2022j),(584+1653j),(750+1262j),(809+828j),(744+430j),(572+78j),(312-196j),(-3-358j),(-333-400j),(-651-330j),(-913-161j),(-1079+75j),(-1154+353j),(-1114+632j),(-998+888j),(-804+1085j),(-553+1236j),(-304+1249j),(-49+1218j),(171+1104j),(343+949j),(467+754j),(540+520j),(545+257j),(-5-1j),(-12-4j),(-3+5j),(18469+0j),(-12544-32640j),(1152+0j),(1-12j),(7+1426j),(-355-1500j),(-699-1444j),(-990-1273j),(-1202-1030j),(-1313-754j),(-1329-487j),(-1273-250j),(-1149-71j),(-992+50j),(-828+99j),(-668+71j),(-539-23j),(-453-171j),(-431-359j),(-481-558j),(-615-750j),(-837-908j),(-1134-1019j),(-1470-1046j),(-1827-969j),(-2194-778j),(-2504-482j),(-2775-79j),(-2925+401j),(-2936+924j),(-2783+1424j),(-2501+1873j)
2025-05-21 03:12:34.946283,(-34+10j),(832-2007j),(121-2027j),(-505-1792j),(-961-1372j),(-1185-849j),(-1187-339j),(-994+82j),(-693+334j),(-346+405j),(-45+303j),(128+75j),(135-194j),(-20-415j),(-289-520j),(-587-467j),(-835-251j),(-962+78j),(-923+443j),(-735+771j),(-425+989j),(-44+1060j),(318+975j),(601+758j),(765+466j),(798+153j),(715-134j),(538-368j),(284-516j),(-5+7j),(2+7j),(3-1j),(18469+0j),(-12288-32640j),(1152+0j),(4+13j),(-1040+349j),(885-769j),(552-1085j),(112-1226j),(-340-1173j),(-710-946j),(-944-613j),(-1008-241j),(-920+81j),(-730+307j),(-498+406j),(-296+382j),(-177+270j),(-169+129j),(-277+25j),(-458+19j),(-648+148j),(-795+406j),(-823+769j),(-675+1175j),(-329+1525j),(187+1739j),(805+1748j),(1426+1507j),(1951+1027j),(2263+350j),(2287-414j),(2016-1128j)
2025-05-21 03:12:35.305156,(38+19j),(-2252+810j),(-1904+1166j),(-1507+1416j),(-1063+1528j),(-627+1504j),(-244+1364j),(76+1126j),(268+834j),(353+503j),(316+174j),(174-104j),(-48-295j),(-314-376j),(-593-349j),(-839-215j),(-1008+9j),(-1078+279j),(-1046+560j),(-924+809j),(-727+1001j),(-471+1128j),(-207+1153j),(49+1090j),(259+956j),(412+790j),(512+612j),(577+438j),(617+266j),(-9+5j),(-4+7j),(-4+7j),(18469+0j),(-12288-32640j),(1152+0j),(5+3j),(-994+140j),(981-404j),(880-655j),(694-860j),(456-992j),(197-1040j),(-46-1006j),(-252-887j),(-377-730j),(-434-550j),(-419-378j),(-340-236j),(-202-148j),(-29-131j),(151-197j),(298-341j),(391-550j),(410-815j),(334-1112j),(148-1403j),(-143-1628j),(-498-1758j),(-947-1813j),(-1405-1730j),(-1846-1502j),(-2211-1138j),(-2427-665j),(-2515-163j)
2025-05-21 03:12:35.667523,(7+23j),(-1886-1054j),(-1940-415j),(-1802+153j),(-1492+599j),(-1072+881j),(-619+969j),(-206+875j),(99+658j),(246+352j),(231+38j),(74-216j),(-186-350j),(-487-332j),(-754-157j),(-918+138j),(-926+492j),(-779+828j),(-499+1078j),(-140+1200j),(238+1181j),(563+1032j),(807+764j),(919+453j),(913+147j),(813-113j),(657-311j),(464-456j),(242-539j),(-9+3j),(8+5j),(4+5j),(18469+0j),(-12288-32640j),(1152+0j),(4-12j),(1010+282j),(-1118+87j),(-1064+479j),(-852+820j),(-529+1040j),(-163+1123j),(184+1060j),(444+879j),(612+632j),(645+379j),(579+172j),(446+53j),(298+33j),(174+113j),(133+266j),(199+441j),(385+578j),(664+634j),(1001+569j),(1334+350j),(1589-24j),(1674-518j),(1625-1080j),(1352-1611j),(883-2047j),(266-2286j),(-408-2284j),(-1044-2060j)
2025-05-21 03:12:36.035457,(-45+8j),(1145-1815j),(835-1797j),(551-1720j),(286-1570j),(62-1370j),(-105-1120j),(-222-831j),(-277-567j),(-267-283j),(-192-11j),(-60+226j),(118+412j),(327+535j),(549+594j),(759+588j),(944+517j),(1089+398j),(1181+249j),(1215+83j),(1206-78j),(1178-236j),(1049-359j),(913-450j),(756-501j),(605-512j),(473-516j),(347-520j),(219-526j),(-4+4j),(4+10j),(1+7j),(18469+0j),(-12288-32640j),(128+0j),(-1+6j),(-992-78j),(1057-113j),(1054-311j),(994-499j),(880-650j),(736-760j),(582-816j),(401-798j),(273-771j),(152-667j),(72-532j),(41-374j),(61-211j),(131-46j),(255+110j),(422+236j),(623+322j),(864+358j),(1108+342j),(1356+268j),(1582+135j),(1728-53j),(1920-287j),(2017-554j),(2054-847j),(1992-1137j),(1852-1387j),(1673-1599j)
2025-05-21 03:12:36.399402,(31+13j),(-2168+558j),(-1873+859j),(-1539+1083j),(-1168+1203j),(-792+1208j),(-451+1114j),(-152+941j),(62+687j),(188+400j),(212+97j),(138-184j),(-23-410j),(-242-558j),(-501-618j),(-759-581j),(-977-447j),(-1131-246j),(-1207-10j),(-1205+234j),(-1130+461j),(-1002+668j),(-805+786j),(-597+853j),(-395+858j),(-207+814j),(-36+732j),(120+618j),(249+459j),(3-1j),(-8+1j),(-2+6j),(18469+0j),(-12288-32640j),(1152+0j),(1-4j),(-760+669j),(620-906j),(406-1075j),(147-1158j),(-113-1143j),(-345-1054j),(-520-902j),(-634-725j),(-664-516j),(-623-331j),(-519-186j),(-371-97j),(-200-77j),(-26-129j),(126-255j),(234-442j),(279-674j),(244-932j),(123-1197j),(-86-1431j),(-372-1606j),(-704-1701j),(-1091-1703j),(-1475-1604j),(-1831-1386j),(-2113-1065j),(-2305-673j),(-2385-258j)
2025-05-21 03:12:36.765278,(-19-31j),(2216+392j),(2072-4j),(1850-342j),(1547-591j),(1204-736j),(856-770j),(537-702j),(264-557j),(69-336j),(-38-66j),(-42+208j),(55+452j),(233+630j),(467+728j),(720+728j),(953+630j),(1137+454j),(1242+228j),(1271-19j),(1227-262j),(1118-479j),(939-638j),(730-732j),(517-760j),(322-730j),(166-673j),(45-614j),(-57-564j),(7-4j),(6-1j),-2j,(18469+0j),(-12288-32640j),(1152+0j),(-5-9j),(1019-138j),(-1029+379j),(-957+621j),(-807+831j),(-606+989j),(-372+1078j),(-144+1089j),(66+1029j),(213+899j),(308+743j),(334+579j),(290+432j),(185+321j),(30+263j),(-152+269j),(-326+352j),(-470+511j),(-563+742j),(-588+1021j),(-526+1325j),(-362+1610j),(-95+1861j),(249+2029j),(657+2116j),(1092+2086j),(1507+1915j),(1844+1626j),(2085+1257j)
2025-05-21 03:12:37.133623,(25+28j),(-2017-405j),(-1890-63j),(-1693+226j),(-1427+447j),(-1136+572j),(-829+608j),(-554+569j),(-295+446j),(-108+254j),(8+28j),(33-213j),(-25-445j),(-156-624j),(-355-743j),(-576-786j),(-793-742j),(-987-621j),(-1116-445j),(-1182-231j),(-1192-4j),(-1133+202j),(-1000+374j),(-841+498j),(-659+566j),(-481+576j),(-337+547j),(-240+497j),(-184+447j),(5-6j),(-5+0j),(-1-7j),(18469+0j),(-12544-32640j),(1152+0j),(11+6j),(-883+271j),(877-475j),(800-682j),(651-865j),(453-1001j),(236-1065j),(27-1061j),(-163-993j),(-301-861j),(-378-705j),(-385-548j),(-327-416j),(-223-320j),(-79-273j),(87-289j),(245-383j),(361-542j),(430-754j),(445-1008j),(381-1276j),(215-1541j),(-31-1749j),(-348-1873j),(-708-1940j),(-1080-1896j),(-1430-1736j),(-1714-1468j),(-1926-1151j)
2025-05-21 03:12:37.505860,(29+10j),(-1896+1088j),(-1540+1307j),(-1186+1433j),(-814+1440j),(-477+1355j),(-196+1185j),(18+961j),(127+696j),(145+423j),(68+178j),(-86-15j),(-293-124j),(-519-127j),(-738-41j),(-892+128j),(-973+350j),(-962+585j),(-858+810j),(-687+991j),(-466+1110j),(-208+1132j),(19+1100j),(231+984j),(389+822j),(479+638j),(498+462j),(452+312j),(361+209j),(2-5j),(4+8j),(-4+4j),(18469+0j),(-12288-32640j),(1152+0j),(3+4j),(-816+497j),(767-714j),(635-910j),(427-1058j),(172-1139j),(-84-1141j),(-306-1058j),(-474-913j),(-570-755j),(-603-583j),(-571-431j),(-490-327j),(-377-280j),(-247-297j),(-127-375j),(-46-516j),(-27-697j),(-92-899j),(-231-1109j),(-448-1280j),(-733-1388j),(-1052-1390j),(-1410-1330j),(-1758-1146j),(-2057-860j),(-2262-485j),(-2343-66j),(-2324+370j)
2025-05-21 03:12:37.876835,(13+37j),(-2241-28j),(-1918+851j),(-1257+1435j),(-480+1638j),(224+1451j),(683+1025j),(832+504j),(722+74j),(441-151j),(153-142j),(-6+45j),(42+280j),(280+406j),(597+340j),(852+53j),(907-379j),(707-815j),(286-1095j),(-234-1125j),(-710-901j),(-1003-471j),(-1049+16j),(-855+451j),(-506+701j),(-122+740j),(178+625j),(350+434j),(422+255j),(-3+8j),5j,(3+1j),(18469+0j),(-12288-32640j),(1152+0j),(-8-2j),(-548-809j),(911+522j),(1114+59j),(1045-477j),(716-923j),(214-1133j),(-305-1089j),(-715-804j),(-882-396j),(-853-2j),(-669+267j),(-435+377j),(-253+340j),(-205+236j),(-278+196j),(-400+277j),(-470+512j),(-371+854j),(-39+1169j),(498+1325j),(1137+1165j),(1723+675j),(2026-116j),(1943-1031j),(1399-1875j),(476-2373j),(-591-2366j),(-1520-1881j)
