timestamp,subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_3,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_49,subcarrier_50,subcarrier_51,subcarrier_52,subcarrier_53,subcarrier_54,subcarrier_55,subcarrier_56,subcarrier_57,subcarrier_58,subcarrier_59,subcarrier_60,subcarrier_61,subcarrier_62,subcarrier_63
2025-05-21 03:07:30.614565,(33-10j),(-1220+2022j),(-913+1971j),(-650+1872j),(-448+1703j),(-312+1488j),(-244+1276j),(-228+1092j),(-270+923j),(-340+797j),(-425+715j),(-514+664j),(-598+660j),(-668+685j),(-702+749j),(-689+840j),(-623+922j),(-513+971j),(-376+983j),(-222+949j),(-68+876j),(89+748j),(186+562j),(239+346j),(221+118j),(143-85j),(39-240j),(-70-334j),(-179-371j),(-1+9j),1j,-6j,(18469+0j),(-13056-32640j),(1152+0j),(9-16j),(584+342j),(-693-204j),(-760-22j),(-787+200j),(-753+434j),(-653+638j),(-497+780j),(-319+841j),(-122+840j),(52+768j),(189+637j),(275+461j),(299+252j),(252+28j),(132-191j),(-58-378j),(-305-517j),(-599-597j),(-926-608j),(-1255-534j),(-1551-379j),(-1830-150j),(-2027+136j),(-2183+476j),(-2251+850j),(-2194+1211j),(-2028+1522j),(-1817+1773j)
2025-05-21 03:07:31.637453,(-12+31j),(-1117-1845j),(-1140-1599j),(-1118-1384j),(-1026-1181j),(-894-1013j),(-734-896j),(-555-814j),(-415-802j),(-271-804j),(-151-842j),(-59-884j),(3-945j),(32-1013j),(18-1077j),(-32-1136j),(-118-1140j),(-214-1112j),(-310-1032j),(-388-923j),(-458-778j),(-511-604j),(-496-395j),(-433-184j),(-305+5j),(-149+160j),(16+273j),(150+375j),(276+450j),(-12+0j),(-6-10j),(-8-1j),(18469+0j),(-13056-32640j),(1152+0j),(1-8j),(-183+757j),(46-749j),(-118-725j),(-309-698j),(-507-629j),(-669-520j),(-774-368j),(-807-199j),(-773-41j),(-695+99j),(-563+218j),(-397+287j),(-195+298j),(18+246j),(232+130j),(424-32j),(587-251j),(705-513j),(773-803j),(776-1112j),(715-1395j),(599-1666j),(425-1919j),(200-2138j),(-62-2282j),(-340-2336j),(-592-2293j),(-824-2203j)
2025-05-21 03:07:31.991693,(-6-26j),(2106-182j),(1911-245j),(1698-264j),(1490-224j),(1293-148j),(1132-29j),(1010+91j),(912+240j),(841+375j),(797+496j),(779+605j),(785+699j),(803+767j),(841+808j),(888+803j),(922+762j),(938+689j),(941+587j),(914+461j),(863+321j),(761+168j),(642+26j),(459-97j),(255-183j),(38-233j),(-155-258j),(-310-294j),(-445-317j),(7+2j),(9+2j),5j,(18469+0j),(-13056-32640j),(1152+0j),(1+6j),(-772+36j),(732-152j),(683-282j),(625-453j),(534-615j),(414-734j),(274-804j),(123-829j),(-15-764j),(-135-674j),(-226-539j),(-273-361j),(-275-159j),(-223+50j),(-124+264j),(25+469j),(212+655j),(448+807j),(707+928j),(982+1008j),(1251+1029j),(1538+1008j),(1766+929j),(2009+824j),(2198+657j),(2313+468j),(2358+270j),(2337+85j)
2025-05-21 03:07:32.334925,(36+25j),(-2787+962j),(-2633+1109j),(-2478+1231j),(-2267+1289j),(-2072+1313j),(-1849+1287j),(-1678+1237j),(-1480+1156j),(-1329+1049j),(-1198+918j),(-1087+771j),(-1025+628j),(-984+485j),(-985+368j),(-998+271j),(-1022+200j),(-1043+165j),(-1052+156j),(-1041+176j),(-1023+205j),(-986+257j),(-919+287j),(-825+323j),(-712+332j),(-602+325j),(-499+296j),(-423+257j),(-370+203j),(1+4j),(-9-9j),(-11-1j),(18469+0j),(-12544-32640j),(1152+0j),(1-5j),(564+178j),(-581-132j),(-587-60j),(-569+56j),(-527+165j),(-465+263j),(-390+313j),(-309+326j),(-237+288j),(-184+224j),(-146+125j),(-156+5j),(-202-134j),(-295-279j),(-426-414j),(-595-530j),(-797-630j),(-1036-695j),(-1295-730j),(-1555-718j),(-1802-670j),(-2047-566j),(-2281-448j),(-2494-286j),(-2677-96j),(-2808+124j),(-2877+344j),(-2910+567j)
2025-05-21 03:07:32.676089,(-27+4j),(1236-2002j),(1067-1989j),(922-1960j),(775-1888j),(640-1773j),(519-1631j),(429-1478j),(354-1314j),(308-1138j),(287-952j),(295-761j),(329-595j),(391-450j),(471-334j),(558-251j),(645-199j),(717-177j),(765-181j),(793-203j),(797-242j),(769-291j),(721-332j),(641-367j),(543-382j),(446-377j),(359-361j),(295-342j),(257-325j),(3-6j),(5+10j),(4+0j),(18469+0j),(-12288-32640j),(1152+0j),(8+4j),(-434+380j),(418-409j),(372-441j),(301-466j),(216-476j),(132-467j),(67-439j),(33-400j),(19-338j),(39-282j),(86-229j),(161-187j),(259-155j),(379-136j),(513-141j),(657-167j),(806-222j),(960-308j),(1118-417j),(1257-545j),(1385-688j),(1473-852j),(1562-1023j),(1618-1208j),(1635-1400j),(1614-1576j),(1546-1721j),(1480-1857j)
2025-05-21 03:07:33.023260,(-47+22j),(575-2567j),(186-2536j),(-170-2440j),(-462-2242j),(-679-2010j),(-820-1752j),(-902-1491j),(-917-1254j),(-884-1040j),(-811-861j),(-711-722j),(-595-631j),(-484-588j),(-392-580j),(-333-601j),(-298-632j),(-283-662j),(-293-683j),(-325-700j),(-381-697j),(-435-668j),(-493-617j),(-535-545j),(-553-453j),(-549-364j),(-522-280j),(-483-209j),(-421-157j),(2+1j),(-3-2j),(-4+2j),(18469+0j),(-13056-32640j),(1152+0j),(2+8j),(-46-167j),(71+147j),(116+102j),(171+31j),(220-61j),(239-159j),(220-245j),(174-314j),(104-341j),(31-341j),(-39-306j),(-90-234j),(-116-129j),(-97+4j),(-21+143j),(109+274j),(295+381j),(532+438j),(808+434j),(1106+351j),(1379+182j),(1629-76j),(1804-390j),(1918-778j),(1933-1203j),(1826-1614j),(1600-1969j),(1316-2266j)
2025-05-21 03:07:33.366694,(-5+31j),(-948-2276j),(-1060-2164j),(-1155-2029j),(-1200-1856j),(-1206-1683j),(-1169-1504j),(-1103-1349j),(-1025-1196j),(-910-1059j),(-770-936j),(-620-837j),(-465-760j),(-318-718j),(-180-699j),(-55-702j),(54-723j),(135-761j),(186-805j),(205-849j),(201-891j),(181-949j),(130-933j),(64-918j),(-7-870j),(-66-800j),(-110-725j),(-129-645j),(-124-562j),(-2+10j),(1-3j),(-2+3j),(18469+0j),(-13056-32640j),(1152+0j),(3-3j),(-203+151j),(175-143j),(114-150j),(19-162j),(-92-164j),(-196-153j),(-279-130j),(-334-98j),(-367-69j),(-374-39j),(-355-21j),(-309-26j),(-244-53j),(-166-101j),(-84-176j),(-5-281j),(68-415j),(131-579j),(182-765j),(213-972j),(211-1186j),(177-1401j),(119-1607j),(33-1820j),(-89-2024j),(-250-2173j),(-428-2262j),(-604-2343j)
2025-05-21 03:07:33.710309,(50-43j),(665+2847j),(1037+2624j),(1318+2345j),(1505+2007j),(1596+1647j),(1597+1304j),(1544+983j),(1388+740j),(1210+546j),(1009+414j),(813+347j),(631+345j),(478+401j),(380+497j),(342+605j),(362+702j),(417+767j),(501+800j),(596+794j),(693+738j),(787+643j),(811+523j),(810+386j),(772+259j),(700+154j),(617+77j),(542+25j),(472-10j),(4+2j),(8+8j),(3+4j),(18469+0j),(-12800-32640j),(1152+0j),-5j,(150+227j),(-196-171j),(-246-84j),(-287+25j),(-304+151j),(-278+265j),(-222+343j),(-151+371j),(-83+357j),(-42+299j),(-37+216j),(-78+122j),(-173+33j),(-318-33j),(-503-54j),(-711-23j),(-918+62j),(-1123+218j),(-1320+433j),(-1465+697j),(-1548+994j),(-1557+1336j),(-1511+1647j),(-1388+2003j),(-1181+2347j),(-883+2632j),(-523+2825j),(-136+2942j)
2025-05-21 03:07:34.062588,(4+42j),(-2466-1384j),(-2497-1128j),(-2493-895j),(-2398-655j),(-2257-454j),(-2076-296j),(-1880-191j),(-1685-110j),(-1472-91j),(-1268-118j),(-1078-174j),(-929-258j),(-813-366j),(-737-479j),(-706-590j),(-699-690j),(-723-759j),(-759-803j),(-815-809j),(-875-787j),(-932-725j),(-957-654j),(-958-559j),(-930-450j),(-874-355j),(-793-268j),(-695-194j),(-579-134j),(-2+10j),(5-5j),(3+5j),(18469+0j),(-12800-32640j),(1152+0j),(7-9j),(-205+90j),(188-116j),(137-141j),(44-163j),(-63-178j),(-169-177j),(-252-160j),(-300-129j),(-338-107j),(-333-86j),(-310-80j),(-272-107j),(-224-160j),(-173-251j),(-134-378j),(-113-533j),(-120-710j),(-159-903j),(-244-1103j),(-359-1306j),(-505-1482j),(-683-1652j),(-895-1770j),(-1143-1879j),(-1409-1948j),(-1675-1942j),(-1925-1875j),(-2153-1769j)
2025-05-21 03:07:34.410764,(-13-58j),(2961+829j),(2864+461j),(2705+128j),(2436-140j),(2135-306j),(1835-371j),(1584-358j),(1366-281j),(1204-175j),(1091-48j),(1046+71j),(1054+168j),(1108+235j),(1185+251j),(1255+205j),(1304+111j),(1306-17j),(1254-151j),(1173-279j),(1062-397j),(902-513j),(709-558j),(506-573j),(304-528j),(132-437j),(1-327j),(-88-218j),(-135-106j),(-4-8j),(1+1j),(17+4j),(18469+0j),(-13312-32640j),(1152+0j),(-12-6j),(117-517j),(-18+618j),(111+695j),(265+751j),(437+769j),(607+735j),(750+657j),(837+547j),(879+420j),(862+297j),(801+194j),(697+121j),(563+92j),(406+130j),(249+232j),(120+403j),(24+631j),(-11+905j),(29+1202j),(148+1496j),(346+1772j),(632+1988j),(932+2142j),(1324+2258j),(1737+2253j),(2130+2123j),(2466+1890j),(2735+1594j)
